uniprot_id,pathway_id,pathway_name,evidence
Q9UPM8,R-HSA-432722,Golgi Associated Vesicle Biogenesis,TAS
Q9UPM9,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,TAS
Q9UPN4,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,TAS
Q9UPN4,R-HSA-380259,Loss of Nlp from mitotic centrosomes,TAS
Q9UPN4,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,TAS
Q9UPN4,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,TAS
Q9UPN4,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS
Q9UPN4,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,TAS
Q9UPN4,R-HSA-8854518,AURKA Activation by TPX2,TAS
Q9UPN7,R-HSA-204005,COPII-mediated vesicle transport,TAS
Q9UPN9,R-HSA-2173795,Downregulation of SMAD2/3:SMAD4 transcriptional activity,TAS
Q9UPN9,R-HSA-9754189,Germ layer formation at gastrulation,IEA
Q9UPP1-1,R-HSA-2299718,Condensation of Prophase Chromosomes,TAS
Q9UPP1-2,R-HSA-2299718,Condensation of Prophase Chromosomes,TAS
Q9UPP1-3,R-HSA-2299718,Condensation of Prophase Chromosomes,TAS
Q9UPP1,R-HSA-3214842,HDMs demethylate histones,TAS
Q9UPP2,R-HSA-9768919,NPAS4 regulates expression of target genes,IEA
Q9UPQ4,R-HSA-877300,Interferon gamma signaling,TAS
Q9UPQ8,R-HSA-446199,Synthesis of dolichyl-phosphate,TAS
Q9UPQ8,R-HSA-4755583,Defective DOLK causes DOLK-CDG,TAS
Q9UPQ9,R-HSA-165159,MTOR signalling,TAS
Q9UPQ9,R-HSA-1912408,Pre-NOTCH Transcription and Translation,TAS
Q9UPQ9,R-HSA-2559580,Oxidative Stress Induced Senescence,TAS
Q9UPQ9,R-HSA-2559585,Oncogene Induced Senescence,TAS
Q9UPQ9,R-HSA-4086398,Ca2+ pathway,TAS
Q9UPQ9,R-HSA-426496,Post-transcriptional silencing by small RNAs,TAS
Q9UPQ9,R-HSA-5628897,TP53 Regulates Metabolic Genes,TAS
Q9UPQ9,R-HSA-5687128,MAPK6/MAPK4 signaling,TAS
Q9UPQ9,R-HSA-8853884,Transcriptional Regulation by VENTX,TAS
Q9UPQ9,R-HSA-8934593,Regulation of RUNX1 Expression and Activity,TAS
Q9UPQ9,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,TAS
Q9UPQ9,R-HSA-8943723,Regulation of PTEN mRNA translation,TAS
Q9UPQ9,R-HSA-8948700,Competing endogenous RNAs (ceRNAs) regulate PTEN translation,TAS
Q9UPQ9,R-HSA-8986944,Transcriptional Regulation by MECP2,TAS
Q9UPQ9,R-HSA-8986944,Transcriptional Regulation by MECP2,IEA
Q9UPQ9,R-HSA-9018519,Estrogen-dependent gene expression,TAS
Q9UPQ9,R-HSA-9022692,Regulation of MECP2 expression and activity,IEA
Q9UPQ9,R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,TAS
Q9UPQ9,R-HSA-9759811,Regulation of CDH11 mRNA translation by microRNAs,TAS
Q9UPQ9,R-HSA-9759811,Regulation of CDH11 mRNA translation by microRNAs,IEA
Q9UPQ9,R-HSA-9764562,Regulation of CDH1 mRNA translation by microRNAs,TAS
Q9UPQ9,R-HSA-9768778,Regulation of NPAS4 mRNA translation,TAS
Q9UPQ9,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis,TAS
Q9UPQ9,R-HSA-9839394,TGFBR3 expression,TAS
Q9UPQ9,R-HSA-9909620,Regulation of PD-L1(CD274) translation,TAS
Q9UPQ9,R-HSA-9945556,Transcriptional regulation of multiciliogenesis,TAS
Q9UPR3,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),TAS
Q9UPR5,R-HSA-418359,Reduction of cytosolic Ca++ levels,TAS
Q9UPR5,R-HSA-425561,Sodium/Calcium exchangers,TAS
Q9UPR5,R-HSA-5578775,Ion homeostasis,TAS
Q9UPS6,R-HSA-3214841,PKMTs methylate histone lysines,TAS
Q9UPS6,R-HSA-8936459,RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function,TAS
Q9UPS6,R-HSA-9772755,Formation of WDR5-containing histone-modifying complexes,TAS
Q9UPS8,R-HSA-9696264,RND3 GTPase cycle,TAS
Q9UPS8,R-HSA-9696270,RND2 GTPase cycle,TAS
Q9UPS8,R-HSA-9696273,RND1 GTPase cycle,TAS
Q9UPT5,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,IEA
Q9UPT5,R-HSA-264876,Insulin processing,TAS
Q9UPT5,R-HSA-5620916,VxPx cargo-targeting to cilium,TAS
Q9UPT8,R-HSA-9930044,Nuclear RNA decay,TAS
Q9UPT9,R-HSA-3214847,HATs acetylate histones,IEA
Q9UPT9,R-HSA-5689880,Ub-specific processing proteases,TAS
Q9UPU5,R-HSA-5689880,Ub-specific processing proteases,TAS
Q9UPV0,R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,TAS
Q9UPV0,R-HSA-380259,Loss of Nlp from mitotic centrosomes,TAS
Q9UPV0,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,TAS
Q9UPV0,R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,TAS
Q9UPV0,R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,TAS
Q9UPV0,R-HSA-5620912,Anchoring of the basal body to the plasma membrane,TAS
Q9UPV0,R-HSA-8854518,AURKA Activation by TPX2,TAS
Q9UPV9,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,TAS
Q9UPV9,R-HSA-9013419,RHOT2 GTPase cycle,TAS
Q9UPV9,R-HSA-9013425,RHOT1 GTPase cycle,TAS
Q9UPW5,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,IEA
Q9UPW6,R-HSA-4551638,SUMOylation of chromatin organization proteins,TAS
Q9UPW6,R-HSA-8940973,RUNX2 regulates osteoblast differentiation,IEA
Q9UPX8,R-HSA-6794361,Neurexins and neuroligins,IEA
Q9UPX8,R-HSA-6794361,Neurexins and neuroligins,TAS
Q9UPY3,R-HSA-203927,MicroRNA (miRNA) biogenesis,TAS
Q9UPY3,R-HSA-426486,Small interfering RNA (siRNA) biogenesis,TAS
Q9UPY3,R-HSA-9708296,"tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis",IEA
Q9UPY3,R-HSA-9708296,"tRNA-derived small RNA (tsRNA or tRNA-related fragment, tRF) biogenesis",TAS
Q9UPY3,R-HSA-9820841,M-decay: degradation of maternal mRNAs by maternally stored factors,IEA
Q9UPY3,R-HSA-9824594,Regulation of MITF-M-dependent genes involved in apoptosis,TAS
Q9UPY5,R-HSA-210991,Basigin interactions,TAS
Q9UPY5,R-HSA-352230,Amino acid transport across the plasma membrane,TAS
Q9UPY5,R-HSA-9818027,NFE2L2 regulating anti-oxidant/detoxification enzymes,TAS
Q9UPY6,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,TAS
Q9UPY6,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,IEA
Q9UPY6,R-HSA-4420097,VEGFA-VEGFR2 Pathway,TAS
Q9UPY6,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,TAS
Q9UPY6,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,IEA
Q9UPY6,R-HSA-9013149,RAC1 GTPase cycle,TAS
Q9UPY6,R-HSA-9664422,FCGR3A-mediated phagocytosis,TAS
Q9UPY6,R-HSA-9664422,FCGR3A-mediated phagocytosis,IEA
Q9UPY8,R-HSA-9918485,Dengue Virus Attachment and Entry,TAS
Q9UPZ6,R-HSA-5083635,Defective B3GALTL causes PpS,TAS
Q9UPZ6,R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,TAS
Q9UQ05,R-HSA-1296072,Voltage gated Potassium channels,TAS
Q9UQ13,R-HSA-5673000,RAF activation,TAS
Q9UQ13,R-HSA-9726840,SHOC2 M1731 mutant abolishes MRAS complex function,TAS
Q9UQ13,R-HSA-9726842,Gain-of-function MRAS complexes activate RAF signaling,TAS
Q9UQ16,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,TAS
Q9UQ16,R-HSA-177504,Retrograde neurotrophin signalling,IEA
Q9UQ16,R-HSA-2132295,MHC class II antigen presentation,TAS
Q9UQ16,R-HSA-437239,Recycling pathway of L1,TAS
Q9UQ16,R-HSA-8856828,Clathrin-mediated endocytosis,TAS
Q9UQ35,R-HSA-72163,mRNA Splicing - Major Pathway,TAS
Q9UQ35,R-HSA-9770562,mRNA Polyadenylation,TAS
Q9UQ35,R-HSA-9918481,Dengue Virus-Host Interactions,TAS
Q9UQ49,R-HSA-4085001,Sialic acid metabolism,TAS
Q9UQ49,R-HSA-9840310,Glycosphingolipid catabolism,TAS
Q9UQ52,R-HSA-447041,CHL1 interactions,IEA
Q9UQ53,R-HSA-9694548,Maturation of spike protein,TAS
Q9UQ53,R-HSA-975577,N-Glycan antennae elongation,TAS
Q9UQ72,R-HSA-202733,Cell surface interactions at the vascular wall,TAS
Q9UQ74,R-HSA-202733,Cell surface interactions at the vascular wall,TAS
Q9UQ80,R-HSA-6798695,Neutrophil degranulation,TAS
Q9UQ84,R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),TAS
Q9UQ84,R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),IEA
Q9UQ84,R-HSA-5685938,HDR through Single Strand Annealing (SSA),TAS
Q9UQ84,R-HSA-5685942,HDR through Homologous Recombination (HRR),TAS
Q9UQ84,R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),TAS
Q9UQ84,R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,TAS
Q9UQ84,R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,TAS
Q9UQ84,R-HSA-5693607,Processing of DNA double-strand break ends,TAS
Q9UQ84,R-HSA-5693616,Presynaptic phase of homologous DNA pairing and strand exchange,TAS
Q9UQ84,R-HSA-6804756,Regulation of TP53 Activity through Phosphorylation,TAS
Q9UQ84,R-HSA-69473,G2/M DNA damage checkpoint,TAS
Q9UQ84,R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,TAS
Q9UQ84,R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,TAS
Q9UQ84,R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,TAS
Q9UQ84,R-HSA-9709570,Impaired BRCA2 binding to RAD51,TAS
Q9UQ84,R-HSA-9709603,Impaired BRCA2 binding to PALB2,TAS
Q9UQ84,R-HSA-9968295,Somatic hypermutation of immunoglobulin genes by error-prone mismatch repair (MMR),TAS
Q9UQ88,R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,TAS
Q9UQ90,R-HSA-8949664,Processing of SMDT1,TAS
Q9UQ90,R-HSA-9837999,Mitochondrial protein degradation,TAS
Q9UQB8,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,TAS
Q9UQB8,R-HSA-2029482,Regulation of actin dynamics for phagocytic cup formation,IEA
Q9UQB8,R-HSA-4420097,VEGFA-VEGFR2 Pathway,TAS
Q9UQB8,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,TAS
Q9UQB8,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,IEA
Q9UQB8,R-HSA-9013148,CDC42 GTPase cycle,TAS
Q9UQB8,R-HSA-9013149,RAC1 GTPase cycle,TAS
Q9UQB8,R-HSA-9013423,RAC3 GTPase cycle,TAS
Q9UQB8,R-HSA-9664422,FCGR3A-mediated phagocytosis,TAS
Q9UQB8,R-HSA-9664422,FCGR3A-mediated phagocytosis,IEA
Q9UQC2,R-HSA-109704,PI3K Cascade,TAS
Q9UQC2,R-HSA-1257604,PIP3 activates AKT signaling,TAS
Q9UQC2,R-HSA-1433557,Signaling by SCF-KIT,TAS
Q9UQC2,R-HSA-1839117,Signaling by cytosolic FGFR1 fusion mutants,TAS
Q9UQC2,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,TAS
Q9UQC2,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,IEA
Q9UQC2,R-HSA-2730905,Role of LAT2/NTAL/LAB on calcium mobilization,TAS
Q9UQC2,R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",TAS
Q9UQC2,R-HSA-8853659,RET signaling,TAS
Q9UQC2,R-HSA-8983432,Interleukin-15 signaling,IEA
Q9UQC2,R-HSA-912526,Interleukin receptor SHC signaling,TAS
Q9UQC2,R-HSA-9607240,FLT3 Signaling,IEA
Q9UQC2,R-HSA-9607240,FLT3 Signaling,TAS
Q9UQC2,R-HSA-9645135,STAT5 Activation,IEA
Q9UQC2,R-HSA-9674555,Signaling by CSF3 (G-CSF),IEA
Q9UQC2,R-HSA-9674555,Signaling by CSF3 (G-CSF),TAS
Q9UQC2,R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,IEA
Q9UQC2,R-HSA-9702518,STAT5 activation downstream of FLT3 ITD mutants,TAS
Q9UQC2,R-HSA-9703465,Signaling by FLT3 fusion proteins,IEA
Q9UQC2,R-HSA-9703465,Signaling by FLT3 fusion proteins,TAS
Q9UQC2,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,TAS
Q9UQC2,R-HSA-9703648,Signaling by FLT3 ITD and TKD mutants,IEA
Q9UQC9,R-HSA-2672351,Stimuli-sensing channels,TAS
Q9UQD0,R-HSA-445095,Interaction between L1 and Ankyrins,IEA
Q9UQD0,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS
Q9UQE7,R-HSA-1221632,Meiotic synapsis,IEA
Q9UQE7,R-HSA-2467813,Separation of Sister Chromatids,TAS
Q9UQE7,R-HSA-2468052,Establishment of Sister Chromatid Cohesion,TAS
Q9UQE7,R-HSA-2470946,Cohesin Loading onto Chromatin,TAS
Q9UQE7,R-HSA-2500257,Resolution of Sister Chromatid Cohesion,TAS
Q9UQE7,R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,TAS
Q9UQE7,R-HSA-9018519,Estrogen-dependent gene expression,TAS
Q9UQK1,R-HSA-3322077,Glycogen synthesis,TAS
Q9UQK1,R-HSA-3785653,Myoclonic epilepsy of Lafora,TAS
Q9UQL6,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,IEA
Q9UQL6,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,TAS
Q9UQL6,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,TAS
Q9UQL6,R-HSA-350054,Notch-HLH transcription pathway,TAS
Q9UQL6,R-HSA-8943724,Regulation of PTEN gene transcription,IEA
Q9UQL6,R-HSA-9976102,Differentiation of naive CD4+ T cells to T helper 2 cells (Th2 cells),IEA
Q9UQM7,R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,IEA
Q9UQM7,R-HSA-3371571,HSF1-dependent transactivation,TAS
Q9UQM7,R-HSA-399719,Trafficking of AMPA receptors,TAS
Q9UQM7,R-HSA-4086398,Ca2+ pathway,TAS
Q9UQM7,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",TAS
Q9UQM7,R-HSA-438066,"Unblocking of NMDA receptors, glutamate binding and activation",IEA
Q9UQM7,R-HSA-442982,Ras activation upon Ca2+ influx through NMDA receptor,IEA
Q9UQM7,R-HSA-5576892,Phase 0 - rapid depolarisation,TAS
Q9UQM7,R-HSA-5578775,Ion homeostasis,TAS
Q9UQM7,R-HSA-5673000,RAF activation,TAS
Q9UQM7,R-HSA-5673001,RAF/MAP kinase cascade,TAS
Q9UQM7,R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,TAS
Q9UQM7,R-HSA-6802952,Signaling by BRAF and RAF1 fusions,TAS
Q9UQM7,R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,TAS
Q9UQM7,R-HSA-877300,Interferon gamma signaling,TAS
Q9UQM7,R-HSA-9022692,Regulation of MECP2 expression and activity,IEA
Q9UQM7,R-HSA-936837,Ion transport by P-type ATPases,TAS
Q9UQM7,R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,IEA
Q9UQM7,R-HSA-9617324,Negative regulation of NMDA receptor-mediated neuronal transmission,IEA
Q9UQM7,R-HSA-9620244,Long-term potentiation,IEA
Q9UQM7,R-HSA-9649948,Signaling downstream of RAS mutants,TAS
Q9UQM7,R-HSA-9656223,Signaling by RAF1 mutants,TAS
Q9UQM7,R-HSA-9918481,Dengue Virus-Host Interactions,TAS
Q9UQN3,R-HSA-162588,Budding and maturation of HIV virion,TAS
Q9UQN3,R-HSA-1632852,Macroautophagy,TAS
Q9UQN3,R-HSA-5620971,Pyroptosis,TAS
Q9UQN3,R-HSA-917729,Endosomal Sorting Complex Required For Transport (ESCRT),TAS
Q9UQN3,R-HSA-9610379,HCMV Late Events,TAS
Q9UQN3,R-HSA-9615710,Late endosomal microautophagy,IEA
Q9UQN3,R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,TAS
Q9UQN3,R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,TAS
Q9UQN3,R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,IEA
Q9UQP3,R-HSA-3000178,ECM proteoglycans,TAS
Q9UQQ2,R-HSA-1433559,Regulation of KIT signaling,TAS
Q9UQQ2,R-HSA-9706369,Negative regulation of FLT3,TAS
Q9UQQ2,R-HSA-983231,Factors involved in megakaryocyte development and platelet production,TAS
Q9Y210,R-HSA-114508,Effects of PIP2 hydrolysis,TAS
Q9Y210,R-HSA-139853,Elevation of cytosolic Ca2+ levels,TAS
Q9Y210,R-HSA-3295583,TRP channels,TAS
Q9Y210,R-HSA-418890,Role of second messengers in netrin-1 signaling,IEA
Q9Y216,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,TAS
Q9Y216,R-HSA-1660517,Synthesis of PIPs at the late endosome membrane,IEA
Q9Y216,R-HSA-1855183,"Synthesis of IP2, IP, and Ins in the cytosol",IEA
Q9Y217,R-HSA-1660499,Synthesis of PIPs at the plasma membrane,TAS
Q9Y219,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,IEA
Q9Y219,R-HSA-2122948,Activated NOTCH1 Transmits Signal to the Nucleus,TAS
Q9Y219,R-HSA-2644606,Constitutive Signaling by NOTCH1 PEST Domain Mutants,TAS
Q9Y219,R-HSA-2660826,Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,TAS
Q9Y219,R-HSA-2691232,Constitutive Signaling by NOTCH1 HD Domain Mutants,TAS
Q9Y219,R-HSA-2894862,Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,TAS
Q9Y219,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,IEA
Q9Y219,R-HSA-2979096,NOTCH2 Activation and Transmission of Signal to the Nucleus,TAS
Q9Y219,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,IEA
Q9Y219,R-HSA-9013507,NOTCH3 Activation and Transmission of Signal to the Nucleus,TAS
Q9Y221,R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,TAS
Q9Y223,R-HSA-4085001,Sialic acid metabolism,TAS
Q9Y223,R-HSA-4085011,"Defective GNE causes sialuria, NK and IBM2",TAS
Q9Y224,R-HSA-6784531,tRNA processing in the nucleus,TAS
Q9Y226,R-HSA-196807,Nicotinate metabolism,TAS
Q9Y227,R-HSA-8850843,Phosphate bond hydrolysis by NTPDase proteins,TAS
Q9Y230,R-HSA-171319,Telomere Extension By Telomerase,TAS
Q9Y230,R-HSA-3214847,HATs acetylate histones,IEA
Q9Y231,R-HSA-9037629,Lewis blood group biosynthesis,TAS
Q9Y233,R-HSA-418457,cGMP effects,TAS
Q9Y233,R-HSA-418555,G alpha (s) signalling events,TAS
Q9Y234,R-HSA-9857492,Protein lipoylation,TAS
Q9Y235,R-HSA-72200,mRNA Editing: C to U Conversion,TAS
Q9Y235,R-HSA-75094,Formation of the Editosome,TAS
Q9Y239,R-HSA-168638,NOD1/2 Signaling Pathway,TAS
Q9Y239,R-HSA-168638,NOD1/2 Signaling Pathway,IEA
Q9Y239,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation  ,TAS
Q9Y239,R-HSA-450302,activated TAK1 mediates p38 MAPK activation,TAS
Q9Y239,R-HSA-450321,JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1,TAS
Q9Y239,R-HSA-5689896,Ovarian tumor domain proteases,TAS
Q9Y239,R-HSA-9020702,Interleukin-1 signaling,TAS
Q9Y239,R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,TAS
Q9Y241,R-HSA-1234158,Regulation of gene expression by Hypoxia-inducible Factor,TAS
Q9Y241,R-HSA-9864848,Complex IV assembly,TAS
Q9Y242,R-HSA-9940951,Interaction of NuRD complexes with transcription factors,TAS
Q9Y243,R-HSA-111447,Activation of BAD and translocation to mitochondria ,IEA
Q9Y243,R-HSA-1257604,PIP3 activates AKT signaling,TAS
Q9Y243,R-HSA-1257604,PIP3 activates AKT signaling,IEA
Q9Y243,R-HSA-1358803,Downregulation of ERBB2:ERBB3 signaling,TAS
Q9Y243,R-HSA-165159,MTOR signalling,TAS
Q9Y243,R-HSA-165181,Inhibition of TSC complex formation by AKT (PKB),TAS
Q9Y243,R-HSA-198323,AKT phosphorylates targets in the cytosol,TAS
Q9Y243,R-HSA-198323,AKT phosphorylates targets in the cytosol,IEA
Q9Y243,R-HSA-198693,AKT phosphorylates targets in the nucleus,TAS
Q9Y243,R-HSA-199418,Negative regulation of the PI3K/AKT network,TAS
Q9Y243,R-HSA-211163,AKT-mediated inactivation of FOXO1A,TAS
Q9Y243,R-HSA-389357,CD28 dependent PI3K/Akt signaling,TAS
Q9Y243,R-HSA-389513,Co-inhibition by CTLA4,TAS
Q9Y243,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,TAS
Q9Y243,R-HSA-5218920,VEGFR2 mediated vascular permeability,TAS
Q9Y243,R-HSA-5628897,TP53 Regulates Metabolic Genes,TAS
Q9Y243,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,TAS
Q9Y243,R-HSA-6804757,Regulation of TP53 Degradation,TAS
Q9Y243,R-HSA-6804758,Regulation of TP53 Activity through Acetylation,TAS
Q9Y243,R-HSA-6804759,Regulation of TP53 Activity through Association with Co-factors,TAS
Q9Y243,R-HSA-69202,Cyclin E associated events during G1/S transition ,TAS
Q9Y243,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,TAS
Q9Y243,R-HSA-8876198,RAB GEFs exchange GTP for GDP on RABs,TAS
Q9Y243,R-HSA-8941332,RUNX2 regulates genes involved in cell migration,IEA
Q9Y243,R-HSA-8948751,Regulation of PTEN stability and activity,TAS
Q9Y243,R-HSA-9607240,FLT3 Signaling,TAS
Q9Y243,R-HSA-9614399,Regulation of localization of FOXO transcription factors,TAS
Q9Y243,R-HSA-9634638,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,TAS
Q9Y243,R-HSA-9755511,KEAP1-NFE2L2 pathway,TAS
Q9Y243,R-HSA-9755779,SARS-CoV-2 targets host intracellular signalling and regulatory pathways,TAS
Q9Y243,R-HSA-9856649,Transcriptional and post-translational regulation of MITF-M expression and activity,TAS
Q9Y244,R-HSA-9907900,Proteasome assembly,IEA
Q9Y244,R-HSA-9907900,Proteasome assembly,TAS
Q9Y248,R-HSA-176974,Unwinding of DNA,TAS
Q9Y248,R-HSA-176974,Unwinding of DNA,IEA
Q9Y251,R-HSA-2024096,HS-GAG degradation,TAS
Q9Y251,R-HSA-6798695,Neutrophil degranulation,TAS
Q9Y252,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,TAS
Q9Y253,R-HSA-110320,Translesion Synthesis by POLH,TAS
Q9Y253,R-HSA-5656169,Termination of translesion DNA synthesis,TAS
Q9Y253,R-HSA-5685942,HDR through Homologous Recombination (HRR),TAS
Q9Y253,R-HSA-9968295,Somatic hypermutation of immunoglobulin genes by error-prone mismatch repair (MMR),TAS
Q9Y253,R-HSA-9968297,Somatic hypermutation of immunoglobulin genes by error-prone base excision repair (BER),TAS
Q9Y253,R-HSA-9968297,Somatic hypermutation of immunoglobulin genes by error-prone base excision repair (BER),IEA
Q9Y255,R-HSA-6803204,TP53 Regulates Transcription of Genes Involved in Cytochrome C Release,TAS
Q9Y255,R-HSA-9837999,Mitochondrial protein degradation,IEA
Q9Y256,R-HSA-5689880,Ub-specific processing proteases,TAS
Q9Y256,R-HSA-9648002,RAS processing,TAS
Q9Y257,R-HSA-1299308,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK),TAS
Q9Y257,R-HSA-5576886,Phase 4 - resting membrane potential,TAS
Q9Y259,R-HSA-1483191,Synthesis of PC,TAS
Q9Y259,R-HSA-1483213,Synthesis of PE,TAS
Q9Y261,R-HSA-210745,Regulation of gene expression in beta cells,IEA
Q9Y261,R-HSA-9764790,Positive Regulation of CDH1 Gene Transcription,TAS
Q9Y261,R-HSA-9796292,Formation of axial mesoderm,IEA
Q9Y261,R-HSA-9823730,Formation of definitive endoderm,IEA
Q9Y261,R-HSA-9925561,Developmental Lineage of Pancreatic Acinar Cells,TAS
Q9Y261,R-HSA-9925563,Developmental Lineage of Pancreatic Ductal Cells,TAS
Q9Y261,R-HSA-9937080,Developmental Lineage of Multipotent Pancreatic Progenitor Cells,TAS
Q9Y261,R-HSA-9981148,Developmental Lineage of Pancreatic Endocrine Mid Progenitor Cells,TAS
Q9Y262,R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,TAS
Q9Y262,R-HSA-72649,Translation initiation complex formation,TAS
Q9Y262,R-HSA-72689,Formation of a pool of free 40S subunits,TAS
Q9Y262,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",TAS
Q9Y262,R-HSA-72702,Ribosomal scanning and start codon recognition,TAS
Q9Y262,R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,TAS
Q9Y262,R-HSA-9684482,IFIT antiviral response,TAS
Q9Y264,R-HSA-210993,Tie2 Signaling,TAS
Q9Y265,R-HSA-171319,Telomere Extension By Telomerase,TAS
Q9Y265,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,TAS
Q9Y265,R-HSA-201722,Formation of the beta-catenin:TCF transactivating complex,IEA
Q9Y265,R-HSA-3214847,HATs acetylate histones,IEA
