year,geo_name,short_indicator_text,long_indicator_text,stratification1,stratification_group1,stratification2,stratification_group2,cost_value
2021,Washington,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,11054.0
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,
2021,Utah,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,378.7
2021,Nebraska,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,192.7
2021,South Carolina,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,360.9
2021,Montana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,11111.0
2021,Indiana,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,688.8
2021,New Hampshire,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,348.6
2021,Michigan,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,1276.9
2021,Massachusetts,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,3848.7
2021,South Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,46.5
2021,South Dakota,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,65-74,7912.0
2021,Kansas,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,9866.0
2021,New Mexico,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,7225.0
2021,Mississippi,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,65-74,121.3
2021,New Hampshire,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,78.4
2021,Hawaii,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,37.0
2021,Hawaii,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,65+,44.4
2021,Maryland,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,3322.4
2021,Tennessee,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,392.3
2021,North Dakota,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,12743.0
2021,New Jersey,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,19-64,4993.4
2021,Michigan,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,
2021,New Jersey,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,2173.4
2021,Missouri,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,1263.2
2021,Louisiana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,624.1
2021,Virginia,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19-64,1790.0
2021,New Hampshire,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,113.6
2021,Indiana,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,685.6
2021,Pennsylvania,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,65+,744.9
2021,Mississippi,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,65+,7299.0
2021,Arizona,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19-64,810.0
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19+,283.1
2021,Iowa,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,764.9
2021,Kentucky,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,2273.1
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,10883.9
2021,Mississippi,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,203.1
2021,Michigan,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,331.9
2021,Indiana,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,1603.3
2021,Arkansas,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19+,8326.0
2021,Virginia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19-64,6064.0
2021,Maine,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19+,595.8
2021,Missouri,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,514.3
2021,Ohio,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,2628.1
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Michigan,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19+,4819.6
2021,Virginia,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19+,1122.6
2021,Arkansas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-74,947.7
2021,Colorado,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,10227.0
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,72.9
2021,Utah,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Overall,Age,65+,9454.0
2021,Montana,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-74,297.1
2021,Maine,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,14993.0
2021,Idaho,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19+,145.1
2021,Washington,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,9200.0
2021,Louisiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,New Jersey,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,19-64,11548.0
2021,Georgia,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,2754.1
2021,New Jersey,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Iowa,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,9119.0
2021,Nebraska,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,124.2
2021,New Mexico,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19+,9405.0
2021,Nevada,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,188.3
2021,Minnesota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,678.9
2021,South Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,50.4
2021,Washington,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-74,1355.9
2021,Illinois,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,1484.9
2021,Arkansas,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19-64,5198.0
2021,Wisconsin,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,19-64,6980.0
2021,New Mexico,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,390.8
2021,North Dakota,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,739.5
2021,Kentucky,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,2746.8
2021,Utah,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,65+,
2021,New York,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,14195.0
2021,Mississippi,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Nebraska,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,65+,131.0
2021,Utah,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19+,13584.0
2021,West Virginia,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,16050.0
2021,Ohio,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,8724.0
2021,Rhode Island,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Males,Age,65+,31.2
2021,California,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,9996.0
2021,Mississippi,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19-64,
2021,Wyoming,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,13.4
2021,Ohio,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,2344.5
2021,Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,North Carolina,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,1179.4
2021,Tennessee,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,2326.5
2021,Nevada,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,Vermont,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,281.6
2021,Nevada,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Males,Age,65+,4059.0
2021,California,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,1374.4
2021,Indiana,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19+,1749.1
2021,South Carolina,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,1598.5
2021,Nevada,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,43538.0
2021,Wyoming,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,65+,45.1
2021,South Carolina,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,7084.0
2021,United States,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,62944.7
2021,Delaware,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,12593.0
2021,South Carolina,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Overall,Age,18-64,11678.0
2021,North Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19-64,57.6
2021,Kentucky,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19+,12601.0
2021,Nevada,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,216.7
2021,West Virginia,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,537.3
2021,Minnesota,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,18-64,829.0
2021,Illinois,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,
2021,Massachusetts,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,65+,1814.2
2021,Kentucky,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Males,Age,65-74,9052.0
2021,Louisiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Connecticut,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,19+,389.2
2021,Rhode Island,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Overall,Age,19-64,215.5
2021,Indiana,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Rhode Island,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,647.5
2021,Missouri,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
2021,New York,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Females,Age,19+,13753.3
2021,Maine,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Females,Age,19+,13241.0
2021,Iowa,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19-64,957.7
2021,Massachusetts,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,15647.0
2021,United States,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,65+,
2021,Nebraska,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,19-64,832.3
2021,Nevada,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,65+,812.7
2021,New Hampshire,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,144.3
2021,New York,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Overall,Age,19+,7227.0
2021,Rhode Island,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,215.5
2021,South Dakota,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Males,Age,19+,131.9
2021,Oklahoma,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-64,709.5
2021,Oklahoma,All Payers,"Annual Direct Medical Costs Attributable to Diabetes, All Payers",Sex,Males,Age,19+,10906.0
2021,New Hampshire,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,485.4
2021,California,Private Insurers,Estimated Annual Diabetes-attributable Medical Costs Incurred by Private Insurers,Sex,Females,Age,65+,9957.0
2021,New Jersey,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Males,Age,19-64,12900.0
2021,Utah,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19+,1674.4
2021,New Jersey,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,19+,4910.4
2021,Massachusetts,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Females,Age,65+,469.7
2021,Illinois,"By Payer, Sex, Age","Annual Direct Medical Costs Attributable to Diabetes, by Payer, Sex, and Age Group",Sex,Overall,Age,65+,1380.4
2021,Arizona,State Medicaid Program,Estimated Annual Diabetes-attributable Medical Costs Incurred by State Medicaid Program,Sex,Females,Age,19-64,629.8
2021,Kansas,Employers,Estimated Annual Diabetes-attributable Costs Incurred by Employers,Sex,Females,Age,18-74,9451.0
2021,New Mexico,By Payer,"Annual Direct Medical Costs Attributable to Diabetes, by Payer",Sex,Overall,Age,19-64,
