year,geoid,sex,race_ethnicity,rate,unit,rate_type
2022,19111,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19113,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19115,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19117,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19119,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19121,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19123,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19125,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19127,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19129,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19131,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19133,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19135,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19137,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19139,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19141,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19143,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19145,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19147,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19149,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19151,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19153,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19155,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19157,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19159,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19161,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19163,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19165,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19167,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19169,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19171,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19173,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19175,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19177,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19179,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19181,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19183,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19185,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19187,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19189,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19191,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19193,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19195,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19197,Female,Native Hawaiian or Other Pacific Islander,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19001,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19003,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19005,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19007,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19009,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19011,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19013,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19015,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19017,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19019,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19021,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19023,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19025,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19027,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19029,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19031,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19033,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19035,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19037,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19039,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19041,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19043,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19045,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19047,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19049,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19051,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19053,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19055,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19057,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19059,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19061,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19063,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19065,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19067,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19069,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19071,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19073,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19075,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19077,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19079,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19081,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19083,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19085,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19087,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19089,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19091,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19093,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19095,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19097,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19099,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19101,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19103,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19105,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19107,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19109,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19111,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19113,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19115,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19117,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19119,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19121,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19123,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19125,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19127,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19129,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19131,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19133,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19135,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19137,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19139,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19141,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19143,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19145,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19147,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19149,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19151,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19153,Overall,More than one race,0.0,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19155,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19157,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
2022,19159,Overall,More than one race,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate"
