mec_id,molecule_chembl_id,target_chembl_id,action_type,mechanism_of_action,max_phase,direct_interaction,disease_efficacy,molecular_mechanism
5191,CHEMBL3707249,CHEMBL1907594,ANTAGONIST,Neuronal acetylcholine receptor; alpha3/beta4 antagonist,2,True,True,True
5192,CHEMBL3707249,CHEMBL216,ANTAGONIST,Muscarinic acetylcholine receptor M1 antagonist,2,True,True,True
5193,CHEMBL3707249,CHEMBL211,ANTAGONIST,Muscarinic acetylcholine receptor M2 antagonist,2,True,True,True
5194,CHEMBL3707249,CHEMBL245,ANTAGONIST,Muscarinic acetylcholine receptor M3 antagonist,2,True,True,True
5195,CHEMBL3341965,CHEMBL1907589,PARTIAL AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 partial agonist,2,True,True,True
5196,CHEMBL2107762,CHEMBL2362996,BLOCKER,Voltage-gated potassium channel blocker,2,True,True,True
5197,CHEMBL2107762,CHEMBL2331043,BLOCKER,Sodium channel alpha subunit blocker,2,True,True,True
5198,CHEMBL3989682,CHEMBL2096670,ANTAGONIST,Glutamate receptor ionotropic AMPA antagonist,2,True,True,True
5199,CHEMBL1276138,CHEMBL2096670,POSITIVE ALLOSTERIC MODULATOR,Glutamate receptor ionotropic AMPA positive allosteric modulator,2,True,True,True
5200,CHEMBL1277001,CHEMBL2096670,POSITIVE ALLOSTERIC MODULATOR,Glutamate receptor ionotropic AMPA positive allosteric modulator,2,True,True,True
5201,CHEMBL2105631,,,Unknown,2,True,True,True
5202,CHEMBL2105160,CHEMBL2095152,OPENER,Sulfonylurea receptors; K-ATP channels opener,2,True,True,True
5203,CHEMBL593430,CHEMBL2363032,MODULATOR,Voltage-gated calcium channel modulator,2,True,True,True
5204,CHEMBL111659,CHEMBL1907589,AGONIST,Neuronal acetylcholine receptor; alpha4/beta2 agonist,2,True,True,True
5205,CHEMBL2103791,CHEMBL2093872,PARTIAL AGONIST,GABA-A receptor; anion channel partial agonist,2,True,True,True
5206,CHEMBL4303403,CHEMBL2093872,POSITIVE ALLOSTERIC MODULATOR,GABA-A receptor; anion channel positive allosteric modulator,2,True,True,True
5207,CHEMBL2107801,CHEMBL2093872,INVERSE AGONIST,GABA-A receptor; anion channel inverse agonist,2,True,True,True
5208,CHEMBL3707318,CHEMBL6007,ANTAGONIST,Transient receptor potential cation channel subfamily A member 1 antagonist,2,True,True,True
5209,CHEMBL3707319,CHEMBL5522,ANTAGONIST,Transient receptor potential cation channel subfamily V member 3 antagonist,2,True,True,True
5210,CHEMBL3707293,CHEMBL4794,ANTAGONIST,Vanilloid receptor antagonist,2,True,True,True
5211,CHEMBL3707401,CHEMBL2096670,POSITIVE ALLOSTERIC MODULATOR,Glutamate receptor ionotropic AMPA positive allosteric modulator,2,True,True,True
5212,CHEMBL3707356,CHEMBL5500263,ANTISENSE INHIBITOR,Vanilloid receptor mRNA antisense inhibitor,3,True,True,True
5213,CHEMBL3647536,CHEMBL2093872,AGONIST,GABA-A receptor; anion channel agonist,2,True,True,True
5214,CHEMBL356388,CHEMBL1847,POSITIVE ALLOSTERIC MODULATOR,GABA receptor beta-3 subunit positive allosteric modulator,2,True,True,True
5215,CHEMBL487,CHEMBL2093866,MODULATOR,Estrogen receptor modulator,3,True,True,True
5216,CHEMBL68055,CHEMBL2093866,MODULATOR,Estrogen receptor modulator,3,True,True,True
5217,CHEMBL4297185,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
5218,CHEMBL1738889,CHEMBL1871,MODULATOR,Androgen Receptor modulator,3,True,True,True
5219,CHEMBL3183409,CHEMBL1871,ANTAGONIST,Androgen Receptor antagonist,4,True,True,True
5220,CHEMBL3545411,CHEMBL242,AGONIST,Estrogen receptor beta agonist,3,True,True,True
5221,CHEMBL566315,CHEMBL2047,AGONIST,Bile acid receptor FXR agonist,4,True,True,True
5222,CHEMBL2103876,CHEMBL2034,AGONIST,Glucocorticoid receptor agonist,3,True,True,True
5223,CHEMBL267431,CHEMBL208,MODULATOR,Progesterone receptor modulator,3,True,True,True
5224,CHEMBL3545412,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,3,True,True,True
5225,CHEMBL592054,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,3,True,True,True
5226,CHEMBL592054,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,3,True,True,True
5227,CHEMBL519504,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,3,True,True,True
5228,CHEMBL519504,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,3,True,True,True
5229,CHEMBL186179,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,3,True,True,True
5230,CHEMBL186179,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,3,True,True,True
5231,CHEMBL282686,CHEMBL239,AGONIST,Peroxisome proliferator-activated receptor alpha agonist,3,True,True,True
5232,CHEMBL282686,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,3,True,True,True
5233,CHEMBL2103991,CHEMBL235,PARTIAL AGONIST,Peroxisome proliferator-activated receptor gamma partial agonist,3,True,True,True
5234,CHEMBL2104753,CHEMBL235,AGONIST,Peroxisome proliferator-activated receptor gamma agonist,3,True,True,True
5235,CHEMBL1762621,CHEMBL235,ANTAGONIST,Peroxisome proliferator-activated receptor gamma antagonist,3,True,True,True
5236,CHEMBL1762621,CHEMBL1991,INHIBITOR,Inhibitor of nuclear factor kappa B kinase beta subunit inhibitor,3,True,True,True
5237,CHEMBL1762621,CHEMBL3038498,INHIBITOR,Keap1/Nrf2 inhibitor,3,True,True,True
5238,CHEMBL2035874,CHEMBL1947,AGONIST,Thyroid hormone receptor beta-1 agonist,3,True,True,True
5239,CHEMBL1908376,CHEMBL1977,AGONIST,Vitamin D receptor agonist,3,True,True,True
5240,CHEMBL3989862,CHEMBL1977,AGONIST,Vitamin D receptor agonist,3,True,True,True
5241,CHEMBL1908391,CHEMBL2742,INHIBITOR,Fibroblast growth factor receptor 3 inhibitor,3,True,True,True
5242,CHEMBL1908391,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,3,True,True,True
5243,CHEMBL1908391,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5244,CHEMBL223360,CHEMBL1844,INHIBITOR,Macrophage colony stimulating factor receptor inhibitor,3,True,True,True
5245,CHEMBL223360,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,3,True,True,True
5246,CHEMBL223360,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5247,CHEMBL223360,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5248,CHEMBL576982,CHEMBL1844,INHIBITOR,Macrophage colony stimulating factor receptor inhibitor,4,True,True,True
5249,CHEMBL576982,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,4,True,True,True
5250,CHEMBL576982,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
5251,CHEMBL576982,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,4,True,True,True
5252,CHEMBL576982,CHEMBL2041,INHIBITOR,Tyrosine-protein kinase receptor RET inhibitor,4,True,True,True
5253,CHEMBL2103882,CHEMBL3717,INHIBITOR,Hepatocyte growth factor receptor inhibitor,3,True,True,True
5254,CHEMBL217092,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,3,True,True,True
5255,CHEMBL217092,CHEMBL267,INHIBITOR,Tyrosine-protein kinase SRC inhibitor,3,True,True,True
5256,CHEMBL415049,CHEMBL2185,INHIBITOR,Serine/threonine-protein kinase Aurora-B inhibitor,3,True,True,True
5257,CHEMBL491473,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,3,True,True,True
5258,CHEMBL491473,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5259,CHEMBL491473,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5260,CHEMBL3353410,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,4,True,True,True
5261,CHEMBL1233528,CHEMBL3024,INHIBITOR,Serine/threonine-protein kinase PLK1 inhibitor,3,True,True,True
5262,CHEMBL377300,CHEMBL2095217,INHIBITOR,Fibroblast growth factor receptor inhibitor,3,True,True,True
5263,CHEMBL377300,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5264,CHEMBL270995,CHEMBL2095217,INHIBITOR,Fibroblast growth factor receptor inhibitor,3,True,True,True
5265,CHEMBL270995,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5266,CHEMBL290352,CHEMBL2708,INHIBITOR,Mitogen-activated protein kinase kinase kinase 11 inhibitor,3,True,True,True
5267,CHEMBL290352,CHEMBL2873,INHIBITOR,Mitogen-activated protein kinase kinase kinase 10 inhibitor,3,True,True,True
5268,CHEMBL290352,CHEMBL2872,INHIBITOR,Mitogen-activated protein kinase kinase kinase 9 inhibitor,3,True,True,True
5269,CHEMBL290352,CHEMBL1163124,INHIBITOR,Mitogen-activated protein kinase kinase kinase 13 inhibitor,3,True,True,True
5270,CHEMBL290352,CHEMBL1908389,INHIBITOR,Mitogen-activated protein kinase kinase kinase 12 inhibitor,3,True,True,True
5271,CHEMBL603469,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,3,True,True,True
5272,CHEMBL603469,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,3,True,True,True
5273,CHEMBL603469,CHEMBL2815,INHIBITOR,Nerve growth factor receptor Trk-A inhibitor,3,True,True,True
5274,CHEMBL603469,CHEMBL4898,INHIBITOR,Neurotrophic tyrosine kinase receptor type 2 inhibitor,3,True,True,True
5275,CHEMBL603469,CHEMBL5608,INHIBITOR,NT-3 growth factor receptor inhibitor,3,True,True,True
5276,CHEMBL603469,CHEMBL2041,INHIBITOR,Tyrosine-protein kinase receptor RET inhibitor,3,True,True,True
5277,CHEMBL545315,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,3,True,True,True
5278,CHEMBL545315,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,3,True,True,True
5279,CHEMBL545315,CHEMBL3009,INHIBITOR,Receptor protein-tyrosine kinase erbB-4 inhibitor,3,True,True,True
5280,CHEMBL1078178,CHEMBL2835,INHIBITOR,Tyrosine-protein kinase JAK1 inhibitor,4,True,True,True
5281,CHEMBL1078178,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,4,True,True,True
5282,CHEMBL1088752,CHEMBL260,INHIBITOR,MAP kinase p38 alpha inhibitor,3,True,True,True
5283,CHEMBL1088752,CHEMBL3961,INHIBITOR,MAP kinase p38 beta inhibitor,3,True,True,True
5284,CHEMBL3545413,CHEMBL1862,INHIBITOR,Tyrosine-protein kinase ABL inhibitor,3,True,True,True
5285,CHEMBL180022,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,4,True,True,True
5286,CHEMBL180022,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,4,True,True,True
5287,CHEMBL428690,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,3,True,True,True
5288,CHEMBL428690,CHEMBL331,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,3,True,True,True
5289,CHEMBL428690,CHEMBL2508,INHIBITOR,Cyclin-dependent kinase 6 inhibitor,3,True,True,True
5290,CHEMBL428690,CHEMBL3116,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,3,True,True,True
5291,CHEMBL428690,CHEMBL308,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,3,True,True,True
5292,CHEMBL428690,CHEMBL3055,INHIBITOR,Cyclin-dependent kinase 7 inhibitor,3,True,True,True
5293,CHEMBL2105759,CHEMBL2835,INHIBITOR,Tyrosine-protein kinase JAK1 inhibitor,4,True,True,True
5294,CHEMBL2105759,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,4,True,True,True
5295,CHEMBL1289494,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,4,True,True,True
5296,CHEMBL3545110,CHEMBL331,INHIBITOR,Cyclin-dependent kinase 4 inhibitor,4,True,True,True
5297,CHEMBL3545110,CHEMBL2508,INHIBITOR,Cyclin-dependent kinase 6 inhibitor,4,True,True,True
5298,CHEMBL3301612,CHEMBL5145,INHIBITOR,Serine/threonine-protein kinase B-raf inhibitor,4,True,True,True
5299,CHEMBL300138,CHEMBL3045,INHIBITOR,Protein kinase C beta inhibitor,3,True,True,True
5300,CHEMBL91829,CHEMBL3045,INHIBITOR,Protein kinase C beta inhibitor,3,True,True,True
5301,CHEMBL3187723,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,4,True,True,True
5302,CHEMBL3187723,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,4,True,True,True
5303,CHEMBL2103840,CHEMBL308,INHIBITOR,Cyclin-dependent kinase 1 inhibitor,3,True,True,True
5304,CHEMBL2103840,CHEMBL301,INHIBITOR,Cyclin-dependent kinase 2 inhibitor,3,True,True,True
5305,CHEMBL2103840,CHEMBL4036,INHIBITOR,Cyclin-dependent kinase 5 inhibitor,3,True,True,True
5306,CHEMBL2103840,CHEMBL3116,INHIBITOR,Cyclin-dependent kinase 9 inhibitor,3,True,True,True
5307,CHEMBL483158,CHEMBL4722,INHIBITOR,Serine/threonine-protein kinase Aurora-A inhibitor,3,True,True,True
5309,CHEMBL1091644,CHEMBL1957,INHIBITOR,Insulin-like growth factor I receptor inhibitor,3,True,True,True
5310,CHEMBL1091644,CHEMBL1981,INHIBITOR,Insulin receptor inhibitor,3,True,True,True
5311,CHEMBL2105719,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,4,True,True,True
5312,CHEMBL2105719,CHEMBL1824,INHIBITOR,Receptor protein-tyrosine kinase erbB-2 inhibitor,4,True,True,True
5313,CHEMBL2105719,CHEMBL3009,INHIBITOR,Receptor protein-tyrosine kinase erbB-4 inhibitor,4,True,True,True
5314,CHEMBL608533,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,4,True,True,True
5315,CHEMBL608533,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,4,True,True,True
5316,CHEMBL608533,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,4,True,True,True
5317,CHEMBL608533,CHEMBL2093867,INHIBITOR,Protein kinase C (PKC) inhibitor,4,True,True,True
5318,CHEMBL608533,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,4,True,True,True
5319,CHEMBL101253,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,3,True,True,True
5320,CHEMBL101253,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5321,CHEMBL101253,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5322,CHEMBL101253,CHEMBL1844,INHIBITOR,Macrophage colony stimulating factor receptor inhibitor,3,True,True,True
5323,CHEMBL2103830,CHEMBL2599,INHIBITOR,Tyrosine-protein kinase SYK inhibitor,4,True,True,True
5324,CHEMBL2146883,CHEMBL3587,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor,4,True,True,True
5325,CHEMBL2146883,CHEMBL2964,INHIBITOR,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,4,True,True,True
5326,CHEMBL1287853,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,4,True,True,True
5327,CHEMBL1287853,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,4,True,True,True
5328,CHEMBL2035187,CHEMBL2971,INHIBITOR,Tyrosine-protein kinase JAK2 inhibitor,4,True,True,True
5329,CHEMBL2035187,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,4,True,True,True
5330,CHEMBL3545235,CHEMBL203,INHIBITOR,Epidermal growth factor receptor erbB1 inhibitor,3,True,True,True
5331,CHEMBL276711,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,3,True,True,True
5332,CHEMBL276711,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5333,CHEMBL274654,CHEMBL2095217,INHIBITOR,Fibroblast growth factor receptor inhibitor,3,True,True,True
5334,CHEMBL274654,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5335,CHEMBL274654,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,3,True,True,True
5336,CHEMBL522892,CHEMBL2742,INHIBITOR,Fibroblast growth factor receptor 3 inhibitor,3,True,True,True
5337,CHEMBL522892,CHEMBL1974,INHIBITOR,Tyrosine-protein kinase receptor FLT3 inhibitor,3,True,True,True
5338,CHEMBL522892,CHEMBL1936,INHIBITOR,Stem cell growth factor receptor inhibitor,3,True,True,True
5339,CHEMBL522892,CHEMBL2095189,INHIBITOR,Platelet-derived growth factor receptor inhibitor,3,True,True,True
5340,CHEMBL522892,CHEMBL2095227,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,3,True,True,True
5341,CHEMBL3545414,CHEMBL279,INHIBITOR,Vascular endothelial growth factor receptor 2 inhibitor,3,True,True,True
5342,CHEMBL405821,CHEMBL4305,BLOCKER,Intermediate conductance calcium-activated potassium channel protein 4 blocker,3,True,True,True
5343,CHEMBL1208155,CHEMBL1855,ANTAGONIST,Gonadotropin-releasing hormone receptor antagonist,4,True,True,True
5344,CHEMBL1628688,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,3,True,True,True
5345,CHEMBL1668019,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,3,True,True,True
5346,CHEMBL1672054,CHEMBL249,ANTAGONIST,Neurokinin 1 receptor antagonist,3,True,True,True
5347,CHEMBL191413,CHEMBL4029,MODULATOR,Interleukin-8 receptor A modulator,3,True,True,True
5348,CHEMBL191413,CHEMBL2434,MODULATOR,Interleukin-8 receptor B modulator,3,True,True,True
5349,CHEMBL1923502,CHEMBL4616,AGONIST,Ghrelin receptor agonist,3,True,True,True
5350,CHEMBL1950554,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,3,True,True,True
5351,CHEMBL1950649,CHEMBL251,AGONIST,Adenosine A2a receptor agonist,3,True,True,True
5352,CHEMBL209821,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,3,True,True,True
5353,CHEMBL2103794,CHEMBL4616,AGONIST,Ghrelin receptor agonist,3,True,True,True
5354,CHEMBL562668,CHEMBL218,ANTAGONIST,Cannabinoid CB1 receptor antagonist,3,True,True,True
5355,CHEMBL2105747,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,3,True,True,True
5356,CHEMBL2105755,CHEMBL233,ANTAGONIST,Mu opioid receptor antagonist,4,True,True,True
5357,CHEMBL2107339,CHEMBL231,ANTAGONIST,Histamine H1 receptor antagonist,3,True,True,True
5358,CHEMBL2107339,CHEMBL224,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,3,True,True,True
5359,CHEMBL2107339,CHEMBL225,ANTAGONIST,Serotonin 2c (5-HT2c) receptor antagonist,3,True,True,True
5360,CHEMBL2107339,CHEMBL2095158,ANTAGONIST,Adrenergic receptor alpha-2 antagonist,3,True,True,True
5361,CHEMBL2107349,CHEMBL214,ANTAGONIST,Serotonin 1a (5-HT1a) receptor antagonist,3,True,True,True
5362,CHEMBL2107384,CHEMBL274,ANTAGONIST,C-C chemokine receptor type 5 antagonist,3,True,True,True
5363,CHEMBL2110730,CHEMBL5137,AGONIST,Metabotropic glutamate receptor 2 agonist,3,True,True,True
5364,CHEMBL2110730,CHEMBL2888,AGONIST,Metabotropic glutamate receptor 3 agonist,3,True,True,True
5365,CHEMBL2146110,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,3,True,True,True
5366,CHEMBL2146110,CHEMBL217,PARTIAL AGONIST,Dopamine D2 receptor partial agonist,3,True,True,True
5367,CHEMBL2146110,CHEMBL234,AGONIST,Dopamine D3 receptor agonist,3,True,True,True
5368,CHEMBL2146110,CHEMBL219,AGONIST,Dopamine D4 receptor agonist,3,True,True,True
5369,CHEMBL2178578,CHEMBL5815,ANTAGONIST,C-C chemokine receptor type 9 antagonist,3,True,True,True
5370,CHEMBL220360,CHEMBL218,INVERSE AGONIST,Cannabinoid CB1 receptor inverse agonist,3,True,True,True
5371,CHEMBL2336071,CHEMBL4333,AGONIST,Sphingosine 1-phosphate receptor Edg-1 agonist,4,True,True,True
5373,CHEMBL2364612,CHEMBL1987,AGONIST,Prostanoid FP receptor agonist,4,True,True,True
5374,CHEMBL236593,CHEMBL3798,ANTAGONIST,Calcitonin gene-related peptide type 1 receptor antagonist,3,True,True,True
5375,CHEMBL240624,CHEMBL251,ANTAGONIST,Adenosine A2a receptor antagonist,3,True,True,True
5376,CHEMBL278623,CHEMBL4616,AGONIST,Ghrelin receptor agonist,4,True,True,True
5377,CHEMBL3039511,CHEMBL233,ANTAGONIST,Mu opioid receptor antagonist,3,True,True,True
5378,CHEMBL3137314,CHEMBL1995,AGONIST,Prostanoid IP receptor agonist,3,True,True,True
5379,CHEMBL3286580,CHEMBL3371,ANTAGONIST,Serotonin 6 (5-HT6) receptor antagonist,3,True,True,True
5380,CHEMBL414157,CHEMBL226,ANTAGONIST,Adenosine A1 receptor antagonist,3,True,True,True
5381,CHEMBL462605,CHEMBL264,INVERSE AGONIST,Histamine H3 receptor inverse agonist,4,True,True,True
5382,CHEMBL482950,CHEMBL1800,ANTAGONIST,Corticotropin releasing factor receptor 1 antagonist,3,True,True,True
5383,CHEMBL52333,CHEMBL226,ANTAGONIST,Adenosine A1 receptor antagonist,3,True,True,True
5384,CHEMBL545437,CHEMBL246,AGONIST,Beta-3 adrenergic receptor agonist,3,True,True,True
5385,CHEMBL2106068,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,3,True,True,True
5386,CHEMBL3989873,CHEMBL256,AGONIST,Adenosine A3 receptor agonist,3,True,True,True
5387,CHEMBL2364605,CHEMBL2014,AGONIST,Nociceptin receptor agonist,3,True,True,True
5388,CHEMBL2364605,CHEMBL2095181,AGONIST,Opioid receptors; mu/kappa/delta agonist,3,True,True,True
5389,CHEMBL2448613,CHEMBL224,INVERSE AGONIST,Serotonin 2a (5-HT2a) receptor inverse agonist,4,True,True,True
5390,CHEMBL266125,CHEMBL2327,ANTAGONIST,Neurokinin 2 receptor antagonist,3,True,True,True
5391,CHEMBL74355,CHEMBL224,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,3,True,True,True
5392,CHEMBL61780,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,3,True,True,True
5393,CHEMBL61780,CHEMBL1785,ANTAGONIST,Endothelin receptor ET-B antagonist,3,True,True,True
5394,CHEMBL2107786,CHEMBL2069,ANTAGONIST,Thromboxane A2 receptor antagonist,3,True,True,True
5395,CHEMBL2107777,CHEMBL1790,ANTAGONIST,Vasopressin V2 receptor antagonist,3,True,True,True
5396,CHEMBL3989834,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,3,True,True,True
5397,CHEMBL2107773,CHEMBL246,AGONIST,Beta-3 adrenergic receptor agonist,3,True,True,True
5398,CHEMBL3989686,CHEMBL224,ANTAGONIST,Serotonin 2a (5-HT2a) receptor antagonist,3,True,True,True
5399,CHEMBL109648,CHEMBL252,ANTAGONIST,Endothelin receptor ET-A antagonist,3,True,True,True
5400,CHEMBL506981,CHEMBL4123,ANTAGONIST,Neurotensin receptor 1 antagonist,3,True,True,True
5401,CHEMBL1742408,CHEMBL214,AGONIST,Serotonin 1a (5-HT1a) receptor agonist,3,True,True,True
5402,CHEMBL49429,CHEMBL1790,ANTAGONIST,Vasopressin V2 receptor antagonist,3,True,True,True
